ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
pakad,2,2.500,50.0
walker,1,4.400,88.0
jassal,2,4.400,88.0
diljit,1,4.400,88.0
charming,2,4.400,88.0
putting,3,3.733,74.7
comedian,1,4.400,88.0
trysts,1,4.400,88.0
baseball,1,4.400,88.0
alan,1,4.400,88.0
agnihotri,2,4.700,94.0
mesmerizing,2,4.700,94.0
localities,2,4.700,94.0
prabhav,2,4.700,94.0
viresh,2,4.000,80.0
summarise,3,4.333,86.7
salesforce,2,4.000,80.0
om,4,4.650,93.0
gayna,2,4.600,92.0
chawla,2,4.600,92.0
cramming,2,4.600,92.0
formulas,2,4.600,92.0
lohan,2,4.600,92.0
letters,4,4.200,84.0
oddly,2,4.300,86.0
invaluable,2,4.400,88.0
deepu,4,4.600,92.0
goddamn,2,4.400,88.0
servants,2,4.400,88.0
arnav,2,4.500,90.0
afroj,2,4.300,86.0
rezvendous,2,4.300,86.0
socializing,2,4.500,90.0
aiding,2,4.900,98.0
spectrum,4,4.900,98.0
generates,2,4.900,98.0
kritika,2,4.600,92.0
removed,3,4.467,89.3
rendovous,2,4.300,86.0
okok,2,4.300,86.0
realise,2,4.300,86.0
hydrobots,2,4.800,96.0
efg,2,4.400,88.0
recess,2,4.400,88.0
inch,2,4.400,88.0
stident,2,4.400,88.0
chakr,2,4.600,92.0
shifting,2,4.600,92.0
regions,2,4.700,94.0
katwaria,2,4.700,94.0
ber,2,4.700,94.0
topnotch,2,4.800,96.0
traveled,2,3.800,76.0
bridge,6,4.467,89.3
cup,2,5.000,100.0
buchha,2,5.000,100.0
menus,4,4.350,87.0
anoop,2,5.000,100.0
busch,2,4.400,88.0
anheuser,2,4.400,88.0
occurring,2,3.600,72.0
overwhelmed,2,3.400,68.0
reconsider,2,3.400,68.0
contemplating,2,3.400,68.0
mohan,6,4.433,88.7
dots,2,3.700,74.0
astonishing,2,3.700,74.0
ease,6,4.467,89.3
apollo,8,4.475,89.5
morden,2,3.700,74.0
meters,2,3.700,74.0
tips,4,3.950,79.0
conveyed,2,3.400,68.0
strongest,4,3.600,72.0
vibhinn,2,2.900,58.0
tamil,3,3.533,70.7
nadu,2,2.900,58.0
advice,6,3.833,76.7
gravity,2,2.900,58.0
sprinkler,6,3.867,77.3
bihar,2,2.900,58.0
forming,2,2.900,58.0
suicidal,2,2.900,58.0
proofs,2,2.900,58.0
realized,4,3.700,74.0
placem,1,4.200,84.0
beacon,2,5.000,100.0
elegantly,2,5.000,100.0
yamaha,2,4.500,90.0
tractors,2,4.500,90.0
priti,2,4.700,94.0
dandotiya,3,4.667,93.3
blockchain,2,4.800,96.0
deb,2,4.800,96.0
priyadarshi,2,4.800,96.0
bgg,2,4.800,96.0
exhall,2,4.800,96.0
emails,8,4.600,92.0
soc,6,4.567,91.3
caliber,2,4.800,96.0
buying,4,4.450,89.0
hemali,2,4.800,96.0
reforms,2,4.900,98.0
removal,2,4.900,98.0
justified,2,4.800,96.0
awani,2,4.700,94.0
unmatched,6,4.800,96.0
sunneth,2,4.800,96.0
artist,2,4.500,90.0
permits,2,4.100,82.0
slot,4,4.550,91.0
decides,4,4.450,89.0
venue,2,4.100,82.0
mc,2,4.500,90.0
anish,2,4.500,90.0
kinsey,2,4.500,90.0
anushka,2,4.300,86.0
vindynchal,2,4.300,86.0
incidences,2,4.300,86.0
ness,2,4.300,86.0
residence,12,4.650,93.0
sahayadri,2,4.300,86.0
antaragani,11,4.527,90.5
saurabh,8,4.425,88.5
axxella,2,3.600,72.0
processors,1,3.600,72.0
techkriti,98,4.606,92.1
ip,5,4.400,88.0
udhghosh,5,4.160,83.2
biological,50,4.592,91.8
goldensachs,2,3.800,76.0
accessibility,5,4.440,88.8
techriti,12,4.650,93.0
kilari,2,4.600,92.0
rithwik,2,4.600,92.0
needful,2,4.600,92.0
antaragni,70,4.589,91.8
udghosh,68,4.612,92.2
mera,2,4.100,82.0
dint,2,4.100,82.0
plumbing,2,4.400,88.0
kelkar,54,4.597,91.9
setting,4,4.650,93.0
neende,2,4.600,92.0
petrochemicals,2,4.000,80.0
awesomely,2,4.000,80.0
tanush,2,4.000,80.0
khagwal,2,4.000,80.0
pharmaceuticals,8,4.425,88.5
clearly,15,4.343,86.9
comi,2,4.200,84.0
tooo,2,4.200,84.0
airstrip,42,4.667,93.3
sl,4,4.500,90.0
joyride,2,4.200,84.0
iitk,116,4.648,93.0
vibration,2,4.500,90.0
unravelling,2,4.500,90.0
studentsindustry,2,4.500,90.0
thermodynamics,8,4.575,91.5
york,2,4.700,94.0
counted,4,4.650,93.0
smartwork,2,4.700,94.0
amzon,2,4.700,94.0
hightech,2,4.700,94.0
determination,2,4.700,94.0
hpw,2,4.700,94.0
skywalk,2,4.700,94.0
mio,2,4.700,94.0
wonders,2,4.700,94.0
mellon,4,4.700,94.0
antrangini,4,4.900,98.0
rachit,6,4.700,94.0
doaa,2,4.800,96.0
yogendra,4,4.412,88.2
brick,2,4.000,80.0
srid,4,4.150,83.0
enforces,1,5.000,100.0
ritviz,2,5.000,100.0
badshah,2,5.000,100.0
concerts,2,5.000,100.0
ethernet,5,4.560,91.2
shreyash,3,4.533,90.7
compulsorily,3,4.667,93.3
briefly,4,4.300,86.0
pio,2,4.200,84.0
swarnim,2,4.200,84.0
pradhan,2,4.200,84.0
prerequisites,2,4.400,88.0
strengthen,2,4.400,88.0
sangita,2,4.400,88.0
pompous,2,4.400,88.0
sejal,2,4.800,96.0
perception,4,4.750,95.0
ishani,2,4.600,92.0
shagun,2,4.300,86.0
centric,6,4.300,86.0
anisha,2,4.500,90.0
mfcm,2,4.500,90.0
buisness,2,4.500,90.0
bsbe,8,4.675,93.5
dhruwa,2,4.500,90.0
auxoai,2,4.700,94.0
blitz,2,4.700,94.0
bny,2,4.700,94.0
warkad,2,4.700,94.0
fpl,2,4.700,94.0
npci,2,4.700,94.0
svaya,2,4.700,94.0
fedx,2,4.700,94.0
nine,4,4.500,90.0
ixigo,2,4.700,94.0
nestled,2,4.800,96.0
slb,2,4.800,96.0
failing,3,4.600,92.0
coursewise,2,4.800,96.0
sarkari,2,4.400,88.0
aecom,2,4.400,88.0
axxela,6,4.400,88.0
panels,2,4.400,88.0
jawre,2,4.700,94.0
reply,7,4.714,94.3
ujjwal,3,4.667,93.3
supposed,7,4.857,97.1
positively,3,4.667,93.3
onward,3,4.667,93.3
gokul,2,4.400,88.0
skilfully,1,4.400,88.0
border,2,4.400,88.0
responded,2,4.400,88.0
uploaded,4,4.700,94.0
deutsch,3,4.533,90.7
acements,1,4.400,88.0
allocation,2,4.400,88.0
disadvantage,6,4.567,91.3
discretion,3,4.800,96.0
sequenced,2,4.400,88.0
posted,2,4.400,88.0
disinterest,1,4.400,88.0
ng,2,4.400,88.0
oat,14,4.729,94.6
whats,2,4.400,88.0
soundproof,2,4.400,88.0
gh,4,4.550,91.0
correspond,2,4.400,88.0
seatings,2,4.400,88.0
opera,3,4.533,90.7
retired,2,4.500,90.0
hostellers,4,4.700,94.0
spu,2,4.500,90.0
representatives,5,4.560,91.2
dikshant,2,4.500,90.0
sachan,2,4.500,90.0
knack,2,4.500,90.0
manners,4,4.750,95.0
alive,2,4.500,90.0
unanswered,2,5.000,100.0
dought,2,5.000,100.0
react,2,5.000,100.0
ambulances,4,4.900,98.0
rival,2,5.000,100.0
kaul,2,5.000,100.0
harbola,2,5.000,100.0
zee,2,5.000,100.0
whims,2,5.000,100.0
ordinator,2,5.000,100.0
cryptography,4,4.650,93.0
directi,2,5.000,100.0
spans,2,5.000,100.0
ls,2,5.000,100.0
sahani,2,5.000,100.0
instagram,4,4.900,98.0
evolved,4,4.800,96.0
satsfied,2,5.000,100.0
zeal,2,5.000,100.0
sophomores,2,4.500,90.0
suyash,2,4.500,90.0
baranwal,2,4.500,90.0
singhania,2,4.400,88.0
mse,10,4.720,94.4
ahs,2,4.400,88.0
arrivals,2,4.600,92.0
illustrations,2,4.600,92.0
crave,4,4.650,93.0
notified,2,4.600,92.0
kathi,2,4.600,92.0
crown,2,4.600,92.0
sy,2,4.600,92.0
statically,2,4.800,96.0
tip,6,4.733,94.7
postgraduation,6,4.433,88.7
unforgettable,6,4.733,94.7
ducts,2,4.700,94.0
antaragini,27,4.748,95.0
flights,2,4.700,94.0
tutors,5,4.720,94.4
corporates,2,4.700,94.0
markets,2,4.700,94.0
gliding,2,4.700,94.0
cozy,2,4.400,88.0
modernization,2,4.400,88.0
click,2,4.400,88.0
pull,6,4.467,89.3
antargni,4,4.550,91.0
investing,4,4.737,94.8
resist,2,4.600,92.0
vt,6,4.833,96.7
hss,2,4.700,94.0
prohibits,2,4.800,96.0
hearsay,2,4.800,96.0
storeys,2,4.800,96.0
instrumental,4,4.300,86.0
unknown,2,4.800,96.0
kota,2,4.800,96.0
nonetheless,2,4.800,96.0
associating,2,4.800,96.0
batchmate,2,4.800,96.0
sh,2,4.800,96.0
saddam,2,4.800,96.0
depicted,23,4.557,91.1
incorporating,19,4.516,90.3
pv,1,4.600,92.0
romal,2,4.600,92.0
strip,2,4.600,92.0
cornell,2,4.700,94.0
karttikeya,2,4.700,94.0
plummeted,2,4.700,94.0
puts,4,4.700,94.0
eatery,2,4.700,94.0
persists,2,4.700,94.0
mangalam,2,4.700,94.0
integral,6,4.700,94.0
bottom,4,4.650,93.0
docs,2,4.700,94.0
rising,2,4.700,94.0
distributing,2,4.900,98.0
remotely,5,4.800,96.0
spanned,4,4.750,95.0
pe,6,4.500,90.0
sarpoonji,2,4.700,94.0
paloonji,2,4.700,94.0
chandak,2,4.700,94.0
dynamometers,2,4.500,90.0
kelker,4,4.500,90.0
somesh,2,4.500,90.0
tender,4,4.750,95.0
grabbers,2,4.500,90.0
spo,12,4.483,89.7
untrained,2,4.500,90.0
controlling,2,4.500,90.0
traditions,2,4.700,94.0
nawal,2,4.800,96.0
bhat,2,4.900,98.0
arumugam,2,4.900,98.0
nikita,2,4.800,96.0
supercomputers,4,4.900,98.0
poster,2,4.800,96.0
meaning,2,4.800,96.0
calmly,2,4.800,96.0
fouzdar,2,4.800,96.0
suffers,2,4.800,96.0
vf,2,4.800,96.0
entered,4,4.600,92.0
peacock,2,4.800,96.0
scenic,2,5.000,100.0
unleash,2,5.000,100.0
uke,2,4.400,88.0
hanger,4,4.600,92.0
harshal,2,4.400,88.0
kharagpur,24,4.467,89.3
che,2,4.400,88.0
floodlit,2,4.400,88.0
conversion,2,4.800,96.0
distinguishes,2,4.800,96.0
goodwill,2,4.500,90.0
prov,1,4.400,88.0
manzar,2,4.600,92.0
ma,3,4.533,90.7
anjum,2,4.600,92.0
satyam,10,4.680,93.6
scitech,2,4.800,96.0
sidbi,2,4.800,96.0
mixes,2,4.700,94.0
taekwondo,4,4.700,94.0
proportions,2,4.700,94.0
happily,2,4.700,94.0
prosperity,2,4.700,94.0
surveys,2,4.600,92.0
arises,4,4.450,89.0
clears,4,4.500,90.0
elevating,2,4.800,96.0
achiever,2,4.800,96.0
shubhank,2,4.800,96.0
upset,2,4.900,98.0
rsp,2,4.800,96.0
collaborations,4,4.650,93.0
pioneer,4,4.600,92.0
prabhat,4,4.700,94.0
courteous,2,4.900,98.0
predictable,2,4.800,96.0
pradeep,2,4.800,96.0
sawarn,2,5.000,100.0
deewakar,2,4.400,88.0
thes,2,4.200,84.0
towrd,2,4.200,84.0
badmition,2,4.200,84.0
ech,4,4.450,89.0
nnthis,2,4.200,84.0
bt,2,4.200,84.0
son,2,4.200,84.0
experiemnt,2,4.200,84.0
mindtree,4,4.300,86.0
jossa,4,4.400,88.0
bnb,2,4.300,86.0
pragatheeshwari,2,4.800,96.0
jasper,4,4.500,90.0
foof,2,4.600,92.0
cantenn,2,4.600,92.0
founder,5,4.840,96.8
guptq,2,4.600,92.0
krish,4,4.550,91.0
jalan,2,4.400,88.0
inbuilt,4,4.700,94.0
relatives,2,4.400,88.0
suggestion,6,4.667,93.3
modernised,2,4.400,88.0
strictness,2,4.500,90.0
kanha,2,4.700,94.0
sanjana,2,4.700,94.0
clarified,2,4.700,94.0
airforce,2,4.700,94.0
army,2,4.700,94.0
machenical,2,4.700,94.0
behalf,2,4.700,94.0
opponent,2,4.700,94.0
kelekar,2,4.700,94.0
rises,2,4.700,94.0
twitter,4,4.900,98.0
wasted,2,4.700,94.0
fulfilment,2,4.700,94.0
rough,2,4.700,94.0
mca,2,4.700,94.0
tone,2,4.700,94.0
motto,2,4.700,94.0
bipin,2,4.700,94.0
arrangeable,2,4.700,94.0
chandel,4,4.550,91.0
finished,4,4.500,90.0
incase,4,4.700,94.0
raghav,2,4.100,82.0
tells,2,4.100,82.0
pranaya,2,4.400,88.0
vipin,2,4.700,94.0
injury,2,4.700,94.0
drink,4,4.600,92.0
pune,2,4.700,94.0
runner,2,4.700,94.0
crises,2,4.700,94.0
panday,2,4.800,96.0
balaram,2,4.000,80.0
fbm,12,4.417,88.3
camp,2,4.600,92.0
vacancies,4,4.750,95.0
frastructure,1,5.000,100.0
yogeshwar,2,4.700,94.0
flash,2,4.500,90.0
alma,2,4.500,90.0
nowhere,4,4.750,95.0
awasthi,2,4.500,90.0
carnival,2,4.500,90.0
brief,8,4.575,91.5
bore,2,4.500,90.0
overqualified,4,4.550,91.0
sukant,4,4.350,87.0
transition,2,4.500,90.0
smoother,2,4.500,90.0
prutor,6,4.433,88.7
rides,2,4.500,90.0
recognizing,2,4.500,90.0
celebrate,6,4.433,88.7
santanu,2,4.500,90.0
ring,2,4.700,94.0
silver,2,4.700,94.0
choudhury,4,4.350,87.0
strike,2,4.700,94.0
existent,2,4.700,94.0
aranya,4,4.350,87.0
lend,2,4.700,94.0
hats,2,4.700,94.0
lining,2,4.700,94.0
sajaldeep,2,4.800,96.0
storytelling,2,4.800,96.0
listeners,2,4.800,96.0
saplabs,4,4.650,93.0
middling,2,4.800,96.0
cybersecurity,4,4.650,93.0
ce,4,4.600,92.0
agreement,2,4.800,96.0
resign,2,4.800,96.0
perceivements,2,4.300,86.0
parul,2,4.100,82.0
raised,4,4.350,87.0
postdoctorate,2,4.000,80.0
freo,2,4.300,86.0
alpha,2,4.300,86.0
infrastructurally,2,4.300,86.0
cryptographs,2,4.300,86.0
nobel,2,4.300,86.0
organizes,6,4.233,84.7
deviation,2,4.300,86.0
resolve,2,4.300,86.0
golden,2,4.300,86.0
comforts,2,4.300,86.0
gdp,2,4.300,86.0
conceptually,2,4.300,86.0
dispute,2,4.300,86.0
antragini,8,4.625,92.5
pest,4,4.450,89.0
mourya,2,4.300,86.0
punem,2,4.300,86.0
geologist,4,4.400,88.0
nenavath,2,4.400,88.0
hydrologist,2,4.400,88.0
chandu,2,4.400,88.0
geoscientist,4,4.450,89.0
parizpikul,1,5.000,100.0
climate,6,4.667,93.3
ws,1,5.000,100.0
consist,8,4.750,95.0
gogoi,1,5.000,100.0
affordability,2,4.000,80.0
stringent,2,4.000,80.0
indiga,2,4.600,92.0
nova,2,4.600,92.0
fire,2,4.900,98.0
staffand,2,4.900,98.0
stc,2,4.900,98.0
lalchandani,2,4.500,90.0
neelu,2,4.500,90.0
assistantship,2,4.500,90.0
climbing,12,4.583,91.7
lashed,2,4.300,86.0
linux,4,4.650,93.0
decorum,2,4.300,86.0
medalists,4,4.550,91.0
exceed,2,4.100,82.0
vashistha,2,4.100,82.0
indresh,2,4.700,94.0
constancy,2,4.700,94.0
prathamesh,2,4.700,94.0
wankar,2,4.700,94.0
riya,4,4.800,96.0
mesmerising,4,4.850,97.0
devkate,2,4.700,94.0
swedish,2,4.700,94.0
theses,2,4.100,82.0
county,2,4.100,82.0
undergraduation,2,4.100,82.0
cgpi,1,5.000,100.0
cofounder,1,5.000,100.0
shakti,2,5.000,100.0
assets,4,4.750,95.0
khosla,2,5.000,100.0
sanyam,4,5.000,100.0
redseer,2,5.000,100.0
greenary,2,4.700,94.0
midhun,2,4.700,94.0
explored,4,4.750,95.0
udgosh,14,4.743,94.9
segments,2,4.300,86.0
myth,2,4.300,86.0
affords,2,4.300,86.0
specialists,2,4.600,92.0
singhai,2,4.600,92.0
fried,2,4.600,92.0
optimising,2,4.600,92.0
egg,2,4.600,92.0
emphasized,2,5.000,100.0
shashi,2,4.400,88.0
mineral,2,4.400,88.0
copying,2,4.400,88.0
msgs,2,4.400,88.0
ghosh,12,4.479,89.6
statisticians,2,5.000,100.0
dominios,2,5.000,100.0
shantanu,2,5.000,100.0
axtria,9,4.611,92.2
justifies,2,5.000,100.0
refreshments,2,5.000,100.0
quantities,2,5.000,100.0
pushpjeet,2,4.700,94.0
picked,4,4.750,95.0
dsa,6,4.333,86.7
antrangni,4,4.700,94.0
liler,4,4.800,96.0
sponsors,2,4.600,92.0
attracting,4,4.600,92.0
redmi,2,4.600,92.0
uttar,2,4.500,90.0
universe,2,4.500,90.0
pradesh,2,4.500,90.0
agro,2,4.500,90.0
minerals,2,4.500,90.0
ritesh,2,4.500,90.0
ajit,2,4.400,88.0
kansal,2,4.500,90.0
regretted,2,4.700,94.0
consequences,2,4.800,96.0
sanskar,4,4.850,97.0
composed,2,4.800,96.0
purchase,2,4.800,96.0
harsha,2,5.000,100.0
malla,2,5.000,100.0
feasibility,1,5.000,100.0
habit,1,5.000,100.0
mehar,1,5.000,100.0
confidential,4,5.000,100.0
iculum,1,5.000,100.0
boggling,5,4.520,90.4
masterminds,3,4.533,90.7
trivedi,2,5.000,100.0
cleaners,2,4.900,98.0
parewa,2,4.900,98.0
anuragi,2,4.400,88.0
casmir,2,4.400,88.0
microscope,4,4.450,89.0
mubashshir,2,4.400,88.0
sunburn,2,4.400,88.0
phywe,2,4.400,88.0
tonnes,2,4.400,88.0
outlet,4,4.500,90.0
incharge,2,4.400,88.0
electron,6,4.600,92.0
closest,2,4.400,88.0
uddin,2,4.400,88.0
fought,2,4.400,88.0
imported,2,4.400,88.0
bicycling,4,4.600,92.0
ass,2,4.400,88.0
representation,2,4.400,88.0
macerator,2,4.400,88.0
snapdragon,4,4.450,89.0
butterfly,2,4.900,98.0
sportive,2,4.900,98.0
spped,2,4.900,98.0
gembali,2,4.900,98.0
adarsha,2,4.800,96.0
researching,8,4.675,93.5
mandal,4,4.500,90.0
occurred,2,4.800,96.0
jamadagni,2,4.800,96.0
microwaves,4,4.750,95.0
vyomakesh,2,4.800,96.0
asap,2,4.900,98.0
authentic,2,4.900,98.0
por,4,4.250,85.0
um,2,4.400,88.0
enlist,2,4.500,90.0
hospitality,2,4.500,90.0
hwre,2,4.500,90.0
imagined,4,4.400,88.0
conjunction,2,4.500,90.0
impossible,2,4.500,90.0
choubey,2,4.500,90.0
applauded,2,4.500,90.0
galaxy,12,4.700,94.0
pingolia,2,4.900,98.0
iikt,2,4.900,98.0
exteriors,2,4.900,98.0
aristocratic,2,4.900,98.0
rapport,2,4.900,98.0
antragni,7,4.657,93.1
demonitisation,2,4.900,98.0
faraz,2,4.500,90.0
analytic,4,4.700,94.0
cores,4,4.700,94.0
shortened,2,4.300,86.0
pega,2,4.300,86.0
peepal,2,4.300,86.0
nid,2,4.300,86.0
aakarsh,2,3.800,76.0
input,2,3.800,76.0
afraid,4,4.150,83.0
practised,2,3.800,76.0
ehich,2,3.800,76.0
reduces,4,4.300,86.0
edupro,2,4.100,82.0
ky,2,4.100,82.0
yeotikar,2,4.100,82.0
floored,4,4.400,88.0
peacocks,8,4.650,93.0
furnish,2,4.600,92.0
merely,2,4.700,94.0
sign,4,4.800,96.0
complements,2,5.000,100.0
appointing,1,5.000,100.0
representations,2,5.000,100.0
sanitary,1,5.000,100.0
barsaiyan,2,5.000,100.0
worries,4,4.800,96.0
mile,2,5.000,100.0
pushed,2,5.000,100.0
torrent,2,5.000,100.0
paragraph,2,5.000,100.0
ink,2,5.000,100.0
awesomeness,2,5.000,100.0
markers,2,5.000,100.0
iiscs,2,5.000,100.0
rejects,2,4.400,88.0
dominated,4,4.350,87.0
obstacles,2,4.400,88.0
flourish,4,4.650,93.0
significances,2,4.400,88.0
carelessness,2,4.400,88.0
dropped,2,4.400,88.0
aprajita,2,4.300,86.0
uc,2,4.800,96.0
bahel,2,4.400,88.0
lectureship,2,4.400,88.0
sarad,2,4.200,84.0
kec,2,4.200,84.0
infoworks,2,4.700,94.0
nutanix,2,4.700,94.0
jogging,2,4.700,94.0
contributed,2,4.700,94.0
w,2,4.700,94.0
mamgain,2,4.700,94.0
vmware,2,4.700,94.0
headout,2,4.700,94.0
enrol,4,4.450,89.0
venus,2,4.700,94.0
vacancy,2,4.700,94.0
postdoc,4,4.700,94.0
contributions,2,4.700,94.0
colloquium,2,4.700,94.0
medallists,2,4.700,94.0
eyebrows,2,4.600,92.0
stature,2,4.600,92.0
aptly,2,4.600,92.0
thella,2,4.300,86.0
deepthi,2,4.300,86.0
chudasama,2,4.400,88.0
wake,2,4.900,98.0
biswas,2,4.900,98.0
arindam,2,4.900,98.0
momale,2,4.900,98.0
jashn,2,4.800,96.0
unrestrictive,2,4.800,96.0
jj,2,4.800,96.0
joon,2,4.700,94.0
gyanesh,2,4.700,94.0
duly,2,4.700,94.0
sphere,2,4.700,94.0
dadige,2,4.700,94.0
sree,2,4.700,94.0
moorthy,2,4.700,94.0
yearlong,2,4.700,94.0
bhasin,2,4.900,98.0
object,4,5.000,100.0
storage,4,4.300,86.0
horizons,2,4.900,98.0
chouhan,3,4.533,90.7
soumya,2,5.000,100.0
mitali,2,4.900,98.0
serialization,2,5.000,100.0
dull,4,4.700,94.0
hz,2,4.700,94.0
mamta,2,4.700,94.0
flkpt,2,4.800,96.0
athelitics,2,4.800,96.0
undoubtable,2,4.800,96.0
anylysts,2,4.800,96.0
kajla,2,4.800,96.0
archery,2,4.800,96.0
tabletennis,2,4.800,96.0
amzn,2,4.800,96.0
aqutics,2,4.800,96.0
schlorships,2,4.800,96.0
equippes,2,4.800,96.0
councilling,2,4.800,96.0
gmynism,2,4.800,96.0
reletive,2,4.800,96.0
malware,2,5.000,100.0
kada,2,5.000,100.0
protect,2,5.000,100.0
facults,2,5.000,100.0
assigment,2,5.000,100.0
mcqs,2,5.000,100.0
chandrashekhar,2,5.000,100.0
qurey,2,5.000,100.0
trainner,2,5.000,100.0
increasesv,2,5.000,100.0
install,2,5.000,100.0
ofcost,2,5.000,100.0
compressor,2,5.000,100.0
attack,2,4.500,90.0
coruse,2,4.500,90.0
shalabh,2,4.000,80.0
commands,2,4.000,80.0
rstudio,2,4.000,80.0
casual,2,4.000,80.0
sharad,2,4.000,80.0
patange,2,4.000,80.0
fardeen,2,4.500,90.0
beginner,4,4.900,98.0
mainuddin,2,5.000,100.0
programing,2,5.000,100.0
vimal,2,4.500,90.0
assessments,8,4.300,86.0
chartered,2,4.600,92.0
merilytics,2,4.600,92.0
merits,2,4.600,92.0
ess,1,4.600,92.0
improves,2,4.600,92.0
salon,2,4.400,88.0
fwilao,2,4.400,88.0
basumatary,2,4.400,88.0
unfairly,2,4.300,86.0
shaily,2,4.300,86.0
aloof,2,4.300,86.0
expansive,2,4.300,86.0
aircrafts,4,4.550,91.0
voleyball,2,4.300,86.0
careless,2,4.300,86.0
multitude,2,4.300,86.0
kadim,2,4.600,92.0
ramavath,2,4.600,92.0
parag,4,4.250,85.0
switchboards,4,4.500,90.0
dharavath,2,4.500,90.0
yaswanth,4,4.700,94.0
periods,2,4.500,90.0
standout,2,4.500,90.0
dorms,6,4.583,91.7
requests,2,4.300,86.0
reject,2,4.300,86.0
sumukh,2,4.500,90.0
nsp,6,4.233,84.7
microwave,2,4.500,90.0
sandarikari,2,4.500,90.0
cooperate,4,4.200,84.0
sonker,2,4.200,84.0
shivang,2,4.200,84.0
unreliable,2,4.200,84.0
shubhangam,2,4.400,88.0
aca,2,4.200,84.0
infrastructured,2,4.200,84.0
gowtham,4,4.400,88.0
settlement,2,4.200,84.0
chand,2,4.200,84.0
chintapudi,2,4.200,84.0
navi,2,4.400,88.0
bread,2,4.400,88.0
dosa,2,4.400,88.0
specialties,2,4.400,88.0
poha,2,4.400,88.0
idli,2,4.400,88.0
udhghoosh,2,4.400,88.0
optver,2,4.900,98.0
udghose,2,4.900,98.0
cpr,2,4.900,98.0
ritam,2,5.000,100.0
postdocs,2,5.000,100.0
udhgosh,2,4.600,92.0
lottery,2,4.600,92.0
lasting,2,4.200,84.0
returned,2,4.200,84.0
exacerbated,2,4.200,84.0
taxing,2,4.200,84.0
absent,2,4.200,84.0
axella,2,4.200,84.0
quadye,2,4.200,84.0
gyaan,2,4.200,84.0
blitzz,2,4.200,84.0
lags,2,4.300,86.0
watermelon,2,4.300,86.0
template,6,4.533,90.7
ghz,4,4.450,89.0
navigate,2,4.300,86.0
tem,2,4.300,86.0
microscopy,2,4.300,86.0
consistently,4,4.400,88.0
mangoes,2,4.300,86.0
shamit,2,4.300,86.0
floodlights,6,4.767,95.3
percentages,2,4.000,80.0
ruthvik,2,4.000,80.0
kalahastri,2,4.000,80.0
scalable,2,5.000,100.0
pickle,1,5.000,100.0
ict,4,4.500,90.0
karkare,2,4.500,90.0
amay,2,4.500,90.0
prem,2,4.500,90.0
discovered,2,4.500,90.0
pratical,2,5.000,100.0
dhritiman,2,5.000,100.0
contant,2,5.000,100.0
chaurasiya,4,4.750,95.0
nayak,2,3.900,78.0
nationals,2,3.700,74.0
arinjita,2,4.700,94.0
aero,6,4.733,94.7
aviation,8,4.375,87.5
vigour,2,4.900,98.0
rastogi,2,4.900,98.0
stamina,2,4.900,98.0
saloni,2,4.900,98.0
tek,2,4.700,94.0
ry,2,4.700,94.0
boxing,2,4.675,93.5
wells,11,4.591,91.8
fargo,9,4.522,90.4
ime,5,4.700,94.0
tiger,4,4.700,94.0
capstone,2,4.500,90.0
ttaching,2,4.500,90.0
juspay,2,4.500,90.0
kriti,2,4.375,87.5
instalments,2,4.375,87.5
averages,2,4.375,87.5
friday,2,4.625,92.5
window,4,4.412,88.2
vyas,2,4.125,82.5
yv,2,4.125,82.5
mphasis,2,4.125,82.5
ngi,2,4.125,82.5
spheres,2,5.000,100.0
vivekananda,2,5.000,100.0
licensed,1,5.000,100.0
tikka,1,5.000,100.0
buizkriti,2,5.000,100.0
grows,2,5.000,100.0
anataragni,1,5.000,100.0
fish,1,5.000,100.0
eventful,1,5.000,100.0
fundamentals,2,4.875,97.5
sayantan,2,4.875,97.5
personnel,2,4.875,97.5
utilised,2,4.875,97.5
participative,2,4.875,97.5
mitsui,2,4.875,97.5
prerequisite,4,4.537,90.8
believes,4,4.875,97.5
indiatimes,2,4.875,97.5
conference,2,4.875,97.5
rathaur,2,4.625,92.5
surprising,2,4.625,92.5
cource,2,4.625,92.5
nbs,1,4.250,85.0
hostal,2,4.500,90.0
rahar,2,4.500,90.0
ricular,1,4.400,88.0
riyaaz,1,4.400,88.0
vibrations,2,4.500,90.0
kanaujiya,2,4.800,96.0
lodge,2,4.800,96.0
pingala,2,4.800,96.0
bhongade,2,4.800,96.0
assisting,4,4.800,96.0
uss,2,4.800,96.0
indirectly,2,4.300,86.0
remove,2,4.300,86.0
lounges,2,4.300,86.0
narendra,2,4.200,84.0
canada,6,4.558,91.2
topper,2,4.800,96.0
wifis,4,4.900,98.0
learners,8,4.500,90.0
mountain,2,4.800,96.0
ved,3,4.933,98.7
teckriti,2,4.700,94.0
drew,2,4.600,92.0
subscriptions,6,4.800,96.0
sourit,2,4.600,92.0
fiercely,2,4.600,92.0
ccs,2,4.600,92.0
cnb,2,4.600,92.0
knu,2,4.600,92.0
rink,2,4.600,92.0
bombarded,2,4.600,92.0
lko,2,4.600,92.0
delivery,2,4.600,92.0
yeginati,2,4.700,94.0
facil,4,4.750,95.0
appetites,2,4.800,96.0
chutani,2,4.800,96.0
hugely,2,4.800,96.0
consistency,2,4.800,96.0
synchronize,2,4.700,94.0
james,2,4.500,90.0
