ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
industrial internship where,2,4.600,92.0
conditioners we have,2,4.600,92.0
even more fun,2,4.600,92.0
bhramaputra hostel are,2,4.600,92.0
m mrityunjay shukla,2,4.600,92.0
enabled the freshman,2,4.600,92.0
but more or,2,4.600,92.0
demands the food,2,4.600,92.0
residents the connectivity,2,4.600,92.0
pretty good infrastructure,2,4.600,92.0
provide a great,2,4.600,92.0
quality though varies,2,4.600,92.0
companies are jaguar,2,4.600,92.0
this hostel is,2,4.600,92.0
some rooms even,2,4.600,92.0
of labs in,2,4.600,92.0
semester along with,2,4.600,92.0
the residents the,2,4.600,92.0
a diversion from,2,4.600,92.0
accessible all the,2,4.600,92.0
have x running,2,4.600,92.0
possible changes which,2,4.600,92.0
ready the labs,2,4.600,92.0
station is pretty,2,4.600,92.0
connectivity from both,2,4.600,92.0
air conditioners we,2,4.600,92.0
spirit among all,2,4.600,92.0
went into a,2,4.600,92.0
field which was,2,4.600,92.0
s age the,2,4.600,92.0
though varies from,2,4.600,92.0
the same this,2,4.600,92.0
freshman hostel and,2,4.600,92.0
core field which,2,4.600,92.0
biggest in south,2,4.600,92.0
decent but monkeys,2,4.600,92.0
excellent the e,2,4.600,92.0
both the airport,2,4.600,92.0
for core based,2,4.600,92.0
know very well,2,4.600,92.0
bonding all kind,2,4.600,92.0
more fun the,2,4.600,92.0
course are totally,2,4.600,92.0
our tech fest,2,4.600,92.0
problem the other,2,4.600,92.0
campus our annual,2,4.600,92.0
makes the learning,2,4.600,92.0
is made industry,2,4.600,92.0
are deers and,2,4.600,92.0
rooms even have,2,4.600,92.0
airport and railway,2,4.600,92.0
the speciality of,2,4.600,92.0
mrf tyres and,2,4.600,92.0
gaming facilities are,2,4.600,92.0
placements is that,2,4.600,92.0
pretty good campus,2,4.600,92.0
running institute hospital,2,4.600,92.0
hostel are decent,2,4.600,92.0
well to how,2,4.600,92.0
learning process even,2,4.600,92.0
to another but,2,4.600,92.0
and eaton for,2,4.600,92.0
to how to,2,4.600,92.0
very well to,2,4.600,92.0
recently introduced and,2,4.600,92.0
even have air,2,4.600,92.0
teaching quality though,2,4.600,92.0
tech fest shaastra,6,4.800,96.0
boeing mrf tyres,2,4.600,92.0
department which makes,2,4.600,92.0
and bonding all,2,4.600,92.0
another but more,2,4.600,92.0
called saarang and,2,4.600,92.0
facilities part we,2,4.600,92.0
variety and possible,2,4.600,92.0
top most labs,2,4.500,90.0
some with a,2,4.500,90.0
to know our,2,4.500,90.0
best here we,2,4.500,90.0
qualified in the,2,4.500,90.0
sachs are some,2,4.500,90.0
but it purely,2,4.500,90.0
many aspects like,2,4.500,90.0
campus more we,2,4.500,90.0
use placements around,2,4.500,90.0
own necessity we,2,4.500,90.0
companies that comes,2,4.500,90.0
every aspect when,2,4.500,90.0
good here they,2,4.500,90.0
quizzes too for,2,4.500,90.0
lpa and at,2,4.500,90.0
love to get,2,4.500,90.0
non a c,2,4.500,90.0
madras is majorly,2,4.500,90.0
recent placements the,2,4.500,90.0
around of my,2,4.500,90.0
game here faculty,2,4.500,90.0
and non a,2,4.500,90.0
shaastra too when,2,4.500,90.0
mcm given by,2,4.500,90.0
this campus particularly,2,4.500,90.0
good here iit,2,4.500,90.0
goldmann sachs are,2,4.500,90.0
rest are great,2,4.500,90.0
establish good connections,2,4.500,90.0
given by our,2,4.500,90.0
m very proud,2,4.500,90.0
their own necessity,2,4.500,90.0
campus particularly in,2,4.500,90.0
here out of,2,4.500,90.0
s no cultural,2,4.500,90.0
of canteens here,2,4.500,90.0
a fresher we,2,4.500,90.0
too the teaching,2,4.500,90.0
called mcm given,2,4.500,90.0
good connections and,2,4.500,90.0
indian messes here,2,4.500,90.0
make it use,2,4.500,90.0
than some software,2,4.500,90.0
amazon snapdragon and,2,4.500,90.0
and many non,2,4.500,90.0
have facilities for,2,4.500,90.0
the best about,2,4.500,90.0
improved but it,2,4.500,90.0
practice the course,2,4.500,90.0
rather than some,2,4.500,90.0
c and non,2,4.500,90.0
was lpa while,2,4.500,90.0
scenario is happening,2,4.500,90.0
flipkart amazon snapdragon,2,4.500,90.0
depends on their,2,4.500,90.0
scholarship called mcm,2,4.500,90.0
good some with,2,4.500,90.0
fresher we have,2,4.500,90.0
like fests etc,2,4.500,90.0
in civil department,2,4.500,90.0
base pay is,2,4.500,90.0
it use placements,2,4.500,90.0
has qualified in,2,4.500,90.0
more practice the,2,4.500,90.0
as campus wi,2,4.500,90.0
very professional talented,2,4.500,90.0
a scholarship called,2,4.500,90.0
department the facilities,2,4.500,90.0
is majorly a,2,4.500,90.0
assignments tutorials and,2,4.500,90.0
snapdragon and goldmann,2,4.500,90.0
same scenario is,2,4.500,90.0
a job relevant,2,4.500,90.0
placement team here,2,4.500,90.0
aspects like fests,2,4.500,90.0
over india hostels,2,4.500,90.0
canteens here we,2,4.500,90.0
fests etc the,2,4.500,90.0
fi india s,2,4.500,90.0
as adarsh seemala,2,4.500,90.0
here and tech,2,4.500,90.0
institute hospital here,2,4.500,90.0
and goldmann sachs,2,4.500,90.0
here they give,2,4.500,90.0
wish the number,2,4.500,90.0
good infrastructure such,2,4.500,90.0
professional talented and,2,4.500,90.0
around lpa hpcl,2,4.500,90.0
relevant to site,2,4.500,90.0
to site work,2,4.500,90.0
job relevant to,2,4.500,90.0
run campus in,2,4.500,90.0
internships also the,2,4.500,90.0
here which makes,2,4.500,90.0
connections and to,2,4.500,90.0
a student run,2,4.500,90.0
and surprise quizzes,2,4.500,90.0
curricular activities too,2,4.500,90.0
when you make,2,4.500,90.0
and more practice,2,4.500,90.0
s top most,2,4.500,90.0
for more and,2,4.500,90.0
aspect when you,2,4.500,90.0
like flipkart amazon,2,4.500,90.0
highest pay was,4,4.500,90.0
we were a,2,4.500,90.0
too when we,2,4.500,90.0
necessity we have,2,4.500,90.0
adarsh seemala b,2,4.500,90.0
give us assignments,2,4.500,90.0
pay was lpa,4,4.500,90.0
have a lots,2,4.500,90.0
here with good,2,4.500,90.0
wi fi india,2,4.500,90.0
infrastructure such as,2,4.500,90.0
proud to say,2,4.500,90.0
happening infrastructure we,2,4.500,90.0
have good placement,2,4.500,90.0
batch has qualified,2,4.500,90.0
facilities the facilities,2,4.500,90.0
campus in many,2,4.500,90.0
most labs are,2,4.500,90.0
games here are,2,4.500,90.0
surprise quizzes too,2,4.500,90.0
have both north,4,4.650,93.0
the base pay,2,4.500,90.0
saarang here and,2,4.500,90.0
qualified too the,2,4.500,90.0
a c rooms,2,4.500,90.0
and to know,2,4.500,90.0
seemala b tech,2,4.500,90.0
called shaastra too,2,4.500,90.0
messes here out,2,4.500,90.0
chose this department,2,4.500,90.0
too for more,2,4.500,90.0
here iit madras,2,4.500,90.0
a lots of,2,4.500,90.0
purely depends on,2,4.500,90.0
department the classrooms,2,4.500,90.0
seniors batch has,2,4.500,90.0
very proud to,2,4.500,90.0
work rather than,2,4.500,90.0
that comes to,2,4.500,90.0
talented and qualified,2,4.500,90.0
pay is around,2,4.500,90.0
you make it,2,4.500,90.0
lpa hpcl tata,2,4.500,90.0
hospital here with,2,4.500,90.0
good placement team,2,4.500,90.0
no cultural fest,2,4.500,90.0
average the base,2,4.500,90.0
tutorials and surprise,2,4.500,90.0
site work rather,2,4.500,90.0
job so i,2,4.500,90.0
by our campus,2,4.500,90.0
and at an,2,4.500,90.0
called saarang here,2,4.500,90.0
every game here,2,4.500,90.0
of core companies,2,4.500,90.0
in many aspects,2,4.500,90.0
which some are,2,4.500,90.0
software job so,2,4.500,90.0
we have facilities,2,4.500,90.0
india s no,2,4.500,90.0
us assignments tutorials,2,4.500,90.0
of internships also,2,4.500,90.0
and games here,2,4.500,90.0
team here which,2,4.500,90.0
many non core,2,4.500,90.0
hpcl tata and,2,4.500,90.0
c rooms i,2,4.500,90.0
some software job,2,4.500,90.0
is happening infrastructure,2,4.500,90.0
it purely depends,2,4.500,90.0
to establish good,2,4.500,90.0
our campus itself,2,4.500,90.0
the placements to,2,4.500,90.0
student run campus,2,4.500,90.0
the same scenario,2,4.500,90.0
of events to,2,4.500,90.0
the recent placements,2,4.500,90.0
best about this,2,4.500,90.0
rooms i m,2,4.500,90.0
particularly in civil,2,4.500,90.0
were a fresher,2,4.500,90.0
majorly a student,2,4.500,90.0
know our campus,2,4.500,90.0
helpful as adarsh,2,4.500,90.0
are at this,2,4.500,90.0
too and we,2,4.500,90.0
events to establish,2,4.500,90.0
sports like table,2,4.700,94.0
country with many,2,4.700,94.0
for year round,2,4.700,94.0
postdoc experience at,2,4.700,94.0
notch infrastructure for,2,4.700,94.0
up the wi,2,4.700,94.0
a selective programme,2,4.700,94.0
programme though the,2,4.700,94.0
lucky to have,2,4.700,94.0
one enough to,2,4.700,94.0
career path other,2,4.700,94.0
and attract participants,2,4.700,94.0
country is iitm,2,4.700,94.0
we have extensive,2,4.700,94.0
not attend all,2,4.700,94.0
stadium indoor stadium,2,4.700,94.0
good with single,2,4.700,94.0
theory and lab,2,4.700,94.0
lab classes combined,2,4.700,94.0
teaches one enough,2,4.700,94.0
with many having,2,4.700,94.0
and wacom tablets,2,4.700,94.0
organise regular events,2,4.700,94.0
and active clubs,2,4.700,94.0
courses the core,2,4.700,94.0
such a selective,2,4.700,94.0
engineering the classrooms,2,4.700,94.0
some labs there,2,4.700,94.0
campus because of,4,4.850,97.0
myself lucky to,2,4.700,94.0
gymnasium for fitness,2,4.700,94.0
md maneesh dev,2,4.700,94.0
choose from a,2,4.700,94.0
extracurriculars are plenty,2,4.700,94.0
path other the,2,4.700,94.0
events happening on,2,4.700,94.0
more interactive though,2,4.700,94.0
for athletics athletic,2,4.700,94.0
gotten into such,2,4.700,94.0
very wide variety,2,4.700,94.0
single rooms allotted,2,4.700,94.0
squash weightlifting and,2,4.700,94.0
the class more,2,4.700,94.0
fields top recruiters,2,4.700,94.0
the mess that,2,4.700,94.0
student to choose,2,4.700,94.0
extensive facilities for,2,4.700,94.0
country and attract,2,4.700,94.0
athletic stadium indoor,2,4.700,94.0
to see more,2,4.700,94.0
for food other,2,4.700,94.0
like to see,2,4.700,94.0
round activities we,2,4.700,94.0
mbps network while,2,4.700,94.0
electives left for,2,4.700,94.0
iitm one can,2,4.700,94.0
can simply not,2,4.700,94.0
clubs on campus,2,4.700,94.0
fields and do,2,4.700,94.0
are synthetic tennis,2,4.700,94.0
core mechanical fields,2,4.700,94.0
involving some kind,2,4.700,94.0
becoming more practical,2,4.700,94.0
fitness there are,2,4.700,94.0
drive on campus,2,4.700,94.0
core fields top,2,4.700,94.0
has a top,2,4.700,94.0
itc tata motors,2,4.700,94.0
participants from all,2,4.700,94.0
old the hostel,2,4.700,94.0
courses are becoming,2,4.700,94.0
hostels is usually,2,4.700,94.0
stay open x,2,4.700,94.0
helpful md maneesh,2,4.700,94.0
football grounds and,2,4.700,94.0
and yoga there,2,4.700,94.0
are plenty here,2,4.700,94.0
be studying in,2,4.700,94.0
choosing the career,2,4.700,94.0
mbps in some,2,4.700,94.0
is quite broad,2,4.700,94.0
salary is in,2,4.700,94.0
one can simply,2,4.700,94.0
in some labs,2,4.700,94.0
iitm and i,2,4.700,94.0
core courses teaches,2,4.700,94.0
quite knowledgeable in,2,4.700,94.0
allotted from second,2,4.700,94.0
food other than,2,4.700,94.0
and postdoc experience,2,4.700,94.0
so professors can,2,4.700,94.0
that stay open,2,4.700,94.0
here at iitm,2,4.700,94.0
track for athletics,2,4.700,94.0
grounds football grounds,2,4.700,94.0
into such a,2,4.700,94.0
plenty places for,2,4.700,94.0
campus in both,2,4.700,94.0
make the class,4,4.750,95.0
hockey ground faculty,2,4.700,94.0
campus that organise,2,4.700,94.0
tennis courts on,2,4.700,94.0
and lab classes,2,4.700,94.0
campus two cricket,2,4.700,94.0
yoga there is,2,4.700,94.0
experience at top,2,4.700,94.0
of the credit,2,4.700,94.0
attract participants from,2,4.700,94.0
events and extracurriculars,2,4.700,94.0
and a hockey,2,4.700,94.0
classes combined so,2,4.700,94.0
place for mechanical,2,4.700,94.0
of healthy and,2,4.700,94.0
iitm is pretty,2,4.700,94.0
regular events and,2,4.700,94.0
i consider myself,2,4.700,94.0
courses involving some,2,4.700,94.0
with theory and,2,4.700,94.0
separate gymnasium for,2,4.700,94.0
scenario at iitm,2,4.700,94.0
flexible with almost,2,4.700,94.0
experience events and,2,4.700,94.0
synthetic tennis courts,2,4.700,94.0
studies average salary,2,4.700,94.0
that organise regular,2,4.700,94.0
tablets so professors,2,4.700,94.0
jaguar airbus of,2,4.700,94.0
selective programme though,2,4.700,94.0
are becoming more,2,4.700,94.0
have gotten into,2,4.700,94.0
tech fest saarang,4,4.750,95.0
wacom tablets so,2,4.700,94.0
combined so that,2,4.700,94.0
informed decision in,2,4.700,94.0
swimming pool synthetic,2,4.700,94.0
work i would,2,4.700,94.0
decision in choosing,2,4.700,94.0
a mbps network,2,4.700,94.0
speakers and wacom,2,4.700,94.0
is iitm and,2,4.700,94.0
usually a mbps,2,4.700,94.0
shaastra are among,2,4.700,94.0
the credit requirements,2,4.700,94.0
have extensive facilities,2,4.700,94.0
active clubs on,2,4.700,94.0
weightlifting and yoga,2,4.700,94.0
itc abinbev wipro,2,4.700,94.0
network while it,2,4.700,94.0
more courses with,2,4.700,94.0
with single rooms,2,4.700,94.0
though the courses,2,4.700,94.0
events the cultural,2,4.700,94.0
courses with theory,2,4.700,94.0
professors can make,2,4.700,94.0
the events happening,2,4.700,94.0
project work i,2,4.700,94.0
with almost of,2,4.700,94.0
fields and lpa,2,4.700,94.0
of events the,2,4.700,94.0
also a separate,2,4.700,94.0
on campus two,2,4.700,94.0
mess that stay,2,4.700,94.0
studying in placements,2,4.700,94.0
abinbev wipro etc,2,4.700,94.0
and i consider,2,4.700,94.0
requirements being electives,2,4.700,94.0
lot of healthy,2,4.700,94.0
pretty good students,2,4.700,94.0
airbus of the,2,4.700,94.0
credit requirements being,2,4.700,94.0
while it can,2,4.700,94.0
plenty here at,2,4.700,94.0
tata motors jaguar,2,4.700,94.0
simply not attend,2,4.700,94.0
india for year,2,4.700,94.0
g itc abinbev,2,4.700,94.0
maneesh dev integrated,2,4.700,94.0
of the sheer,2,4.700,94.0
research in all,2,4.700,94.0
fields of mechanical,2,4.700,94.0
a better hands,2,4.700,94.0
many having ph,2,4.700,94.0
dev integrated b,2,4.700,94.0
interactive though the,2,4.700,94.0
quite broad and,2,4.700,94.0
pool synthetic track,2,4.700,94.0
synthetic track for,2,4.700,94.0
places for food,2,4.700,94.0
cricket grounds football,2,4.700,94.0
and flexible with,2,4.700,94.0
and extracurriculars are,2,4.700,94.0
to have gotten,2,4.700,94.0
an informed decision,2,4.700,94.0
a separate gymnasium,2,4.700,94.0
of courses involving,2,4.700,94.0
across india for,2,4.700,94.0
class more interactive,2,4.700,94.0
mechanical fields and,2,4.700,94.0
year and up,2,4.700,94.0
to be studying,2,4.700,94.0
consider myself lucky,2,4.700,94.0
quite old the,2,4.700,94.0
projectors speakers and,2,4.700,94.0
more practical with,2,4.700,94.0
athletics athletic stadium,2,4.700,94.0
for fitness there,2,4.700,94.0
year round activities,2,4.700,94.0
g itc tata,2,4.700,94.0
go to mbps,2,4.700,94.0
internship drive on,2,4.700,94.0
there are synthetic,2,4.700,94.0
broad and flexible,2,4.700,94.0
and up the,2,4.700,94.0
are plenty places,2,4.700,94.0
d and postdoc,2,4.700,94.0
courses teaches one,2,4.700,94.0
rooms allotted from,2,4.700,94.0
motors jaguar airbus,2,4.700,94.0
x sports infrastructure,2,4.700,94.0
make an informed,2,4.700,94.0
practical with a,2,4.700,94.0
see more courses,2,4.700,94.0
number of events,2,4.700,94.0
better hands on,2,4.700,94.0
on experience events,2,4.700,94.0
at iitm one,2,4.700,94.0
being electives left,2,4.700,94.0
recruiters are p,2,4.700,94.0
tennis squash weightlifting,2,4.700,94.0
scene around the,2,4.900,98.0
around all classrooms,2,4.900,98.0
all major facilities,2,4.900,98.0
sports the internet,2,4.900,98.0
season and offer,2,4.900,98.0
infrastructure facilities etc,2,4.900,98.0
the leading tech,2,4.900,98.0
scenario all the,2,4.900,98.0
tech companies visit,2,4.900,98.0
helpful ss saksham,2,4.900,98.0
all the leading,2,4.900,98.0
our doubts even,2,4.900,98.0
offer both domestic,2,4.900,98.0
good placements scenario,2,4.900,98.0
faculty infrastructure facilities,2,4.900,98.0
spacious classrooms for,2,4.900,98.0
has spacious classrooms,2,4.900,98.0
ratio of around,2,4.900,98.0
thus aware of,2,4.900,98.0
and international roles,2,4.900,98.0
also provides hygienic,2,4.900,98.0
alongside thus aware,2,4.900,98.0
classroom they also,2,4.900,98.0
are knowledgeable helpful,2,4.900,98.0
library are wi,2,4.900,98.0
as sports the,2,4.900,98.0
they also do,2,4.900,98.0
provides hygienic and,2,4.900,98.0
leading tech companies,2,4.900,98.0
saksham sharma b,2,4.900,98.0
doubts even outside,2,4.900,98.0
technology madras has,2,4.900,98.0
international roles to,2,4.900,98.0
mess also provides,2,4.900,98.0
ss saksham sharma,2,4.900,98.0
madras has very,2,4.900,98.0
internet etc mess,2,4.900,98.0
research alongside thus,2,4.900,98.0
knowledgeable helpful and,2,4.900,98.0
a good student,2,4.900,98.0
madras has spacious,2,4.900,98.0
and offer both,2,4.900,98.0
do research alongside,2,4.900,98.0
etc placements indian,2,4.900,98.0
well equipped hostels,2,4.900,98.0
the internet etc,2,4.900,98.0
placements scenario all,2,4.900,98.0
campus during placement,2,4.900,98.0
etc mess also,2,4.900,98.0
good student teacher,2,4.900,98.0
science scene around,2,4.900,98.0
the science scene,2,4.900,98.0
healthy food faculty,2,4.900,98.0
major facilities such,2,4.900,98.0
of around all,2,4.900,98.0
roles to students,2,4.900,98.0
to courses students,2,4.900,98.0
material was distributed,2,4.900,98.0
lot of scholarship,2,4.900,98.0
fi enables the,2,4.900,98.0
most classes and,2,4.900,98.0
intel etc infrastructure,2,4.900,98.0
which gives students,2,4.900,98.0
first year mess,2,4.900,98.0
and tough so,2,4.900,98.0
literary technical and,2,4.900,98.0
fest are among,2,4.900,98.0
a steep learning,2,4.900,98.0
mckinsey texas instruments,2,4.900,98.0
irrelevant a lot,2,4.900,98.0
much industry ready,2,4.900,98.0
wi fi enables,2,4.900,98.0
and quaint a,2,4.900,98.0
distributed online teaching,2,4.900,98.0
and talented college,2,4.900,98.0
to post the,2,4.900,98.0
and labs public,2,4.900,98.0
post the first,2,4.900,98.0
little more structured,2,4.900,98.0
prepares you a,2,4.900,98.0
there are literary,2,4.900,98.0
and felt some,2,4.900,98.0
tournaments are provided,2,4.900,98.0
steep learning curve,2,4.900,98.0
bcg mckinsey texas,2,4.900,98.0
flexible options when,2,4.900,98.0
and sports festivals,2,4.900,98.0
learning curve other,2,4.900,98.0
apple samsung goldman,2,4.900,98.0
gives students very,2,4.900,98.0
structured sports tournaments,2,4.900,98.0
beautiful and quaint,2,4.900,98.0
intensive and tough,2,4.900,98.0
electrical engineers it,2,4.900,98.0
country with deep,2,4.900,98.0
sports tournaments are,2,4.900,98.0
so much industry,2,4.900,98.0
some of our,2,4.900,98.0
you a little,2,4.900,98.0
labs public areas,2,4.900,98.0
below average hospital,2,4.900,98.0
consultant i don,2,4.900,98.0
are both electrical,2,4.900,98.0
got accustomed to,2,4.900,98.0
our tech and,2,4.900,98.0
but we got,2,4.900,98.0
room for all,2,4.900,98.0
engineers it s,2,4.900,98.0
are literary technical,2,4.900,98.0
samsung gs texas,2,4.900,98.0
tough so prepares,2,4.900,98.0
more structured common,2,4.900,98.0
rithu b tech,2,4.900,98.0
scholarship opportunities for,2,4.900,98.0
instruments intel visited,2,4.900,98.0
provided faculty some,2,4.900,98.0
quaint a lot,2,4.900,98.0
curve other i,2,4.900,98.0
all courses in,2,4.900,98.0
brother are both,2,4.900,98.0
provide a single,2,4.900,98.0
smart and talented,2,4.900,98.0
were irrelevant a,2,4.900,98.0
very flexible options,2,4.900,98.0
of our professors,2,4.900,98.0
is really smart,2,4.900,98.0
ashfakh rithu b,2,4.900,98.0
like samsung gs,2,4.900,98.0
accustomed to a,2,4.900,98.0
food was below,2,4.900,98.0
country the peer,2,4.900,98.0
semester our tech,2,4.900,98.0
assistance well equipped,2,4.900,98.0
elective system which,2,4.900,98.0
the subject matter,2,4.900,98.0
campus the top,2,4.900,98.0
options when it,2,4.900,98.0
students to post,2,4.900,98.0
enables the central,2,4.900,98.0
both electrical engineers,2,4.900,98.0
are provided faculty,2,4.900,98.0
was distributed online,2,4.900,98.0
students very flexible,2,4.900,98.0
ar ashfakh rithu,2,4.900,98.0
complex with structured,2,4.900,98.0
was below average,2,4.900,98.0
to a steep,2,4.900,98.0
matter most of,2,4.900,98.0
math intensive and,2,4.900,98.0
about the average,2,4.900,98.0
free medical assistance,2,4.900,98.0
with structured sports,2,4.900,98.0
it s math,2,4.900,98.0
talented college campus,2,4.900,98.0
for most classes,2,4.900,98.0
online teaching quality,2,4.900,98.0
courses were irrelevant,2,4.900,98.0
higher studies are,2,4.900,98.0
like apple samsung,2,4.900,98.0
because my dad,2,4.900,98.0
festivals for students,2,4.900,98.0
gs texas instruments,2,4.900,98.0
s math intensive,2,4.900,98.0
samsung goldman sachs,2,4.900,98.0
group is really,2,4.900,98.0
an elective system,2,4.900,98.0
dad and brother,2,4.900,98.0
instruments paypal intel,2,4.900,98.0
paypal intel etc,2,4.900,98.0
helpful ar ashfakh,2,4.900,98.0
structured common courses,2,4.900,98.0
courses students are,2,4.900,98.0
my dad and,2,4.900,98.0
scientist and consultant,2,4.900,98.0
areas for students,2,4.900,98.0
medical assistance well,2,4.900,98.0
intel visited the,2,4.900,98.0
hospital with free,2,4.900,98.0
sports festivals for,2,4.900,98.0
ready but we,2,4.900,98.0
studies are provided,2,4.900,98.0
so prepares you,2,4.900,98.0
felt some of,2,4.900,98.0
quality was really,2,4.900,98.0
goes for most,2,4.900,98.0
and brother are,2,4.900,98.0
subject matter most,2,4.900,98.0
system which gives,2,4.900,98.0
and consultant i,2,4.900,98.0
hostel they provide,2,4.900,98.0
the hostel they,2,4.900,98.0
the semester our,2,4.900,98.0
we got accustomed,2,4.900,98.0
have an elective,2,4.900,98.0
and same goes,2,4.900,98.0
average hospital with,2,4.900,98.0
students well equipped,2,4.900,98.0
sachs microsoft bcg,2,4.900,98.0
library and same,2,4.900,98.0
public areas for,2,4.900,98.0
texas instruments paypal,2,4.900,98.0
for students well,2,4.900,98.0
courses and felt,2,4.900,98.0
good the budget,2,4.900,98.0
but okay some,2,4.900,98.0
a heaven considering,2,4.900,98.0
considering chennai s,2,4.900,98.0
others were opting,2,4.900,98.0
heaven considering chennai,2,4.900,98.0
teaching experience in,2,4.900,98.0
helpful ak ameya,2,4.900,98.0
lectures on nptel,2,4.900,98.0
hired incase to,2,4.900,98.0
courses were very,2,4.900,98.0
members from different,2,4.900,98.0
were not providing,2,4.900,98.0
on nptel the,2,4.900,98.0
incase to teach,2,4.900,98.0
services or higher,2,4.900,98.0
kpmg etc visited,2,4.900,98.0
okay some of,2,4.900,98.0
by nirf ranking,2,4.900,98.0
budget in the,2,4.900,98.0
india the courses,2,4.900,98.0
and industry were,2,4.900,98.0
domain and industry,2,4.900,98.0
s climate it,2,4.900,98.0
not providing however,2,4.900,98.0
climate it is,2,4.900,98.0
all reputed companies,2,4.900,98.0
almost all reputed,2,4.900,98.0
the budget in,2,4.900,98.0
for either civil,2,4.900,98.0
lpa almost all,2,4.900,98.0
around of student,2,4.900,98.0
their field teachers,2,4.900,98.0
sachs amazon kpmg,2,4.900,98.0
day faculty faculty,2,4.900,98.0
from all streams,2,4.900,98.0
chennai s climate,2,4.900,98.0
different domain and,2,4.900,98.0
surrounding has forest,2,4.900,98.0
animals the infrastructure,2,4.900,98.0
ak ameya kamble,2,4.900,98.0
has forest and,2,4.900,98.0
all iits surrounding,2,4.900,98.0
and animals the,2,4.900,98.0
old but okay,2,4.900,98.0
either civil services,2,4.900,98.0
also provide lectures,2,4.900,98.0
mess was rs,2,4.900,98.0
iits surrounding has,2,4.900,98.0
and others were,2,4.900,98.0
provide lectures on,2,4.900,98.0
engineering college by,4,4.850,97.0
opting for either,2,4.900,98.0
college by nirf,4,4.850,97.0
nptel the quality,2,4.900,98.0
however the quality,2,4.900,98.0
ameya kamble b,2,4.900,98.0
faculty is probably,2,4.900,98.0
providing however the,2,4.900,98.0
streams infrastructure the,2,4.900,98.0
amazon kpmg etc,2,4.900,98.0
all streams infrastructure,2,4.900,98.0
teach a new,2,4.900,98.0
forest and animals,2,4.900,98.0
best campus among,2,4.900,98.0
were opting for,2,4.900,98.0
mess facilities were,2,4.900,98.0
field teachers also,2,4.900,98.0
higher education the,2,4.900,98.0
were hired incase,2,4.900,98.0
education the highest,2,4.900,98.0
from different domain,2,4.900,98.0
industry were hired,2,4.900,98.0
commute via cycle,2,5.000,100.0
for placements early,2,5.000,100.0
councillors from each,2,5.000,100.0
per annum other,2,5.000,100.0
projects in courses,2,5.000,100.0
which indulge in,2,5.000,100.0
analytics dance acting,2,5.000,100.0
all needs of,2,5.000,100.0
of placement with,2,5.000,100.0
enthusiasts technical and,2,5.000,100.0
hands on enthusiasts,2,5.000,100.0
profs are friendly,2,5.000,100.0
cooler many new,2,5.000,100.0
the material would,2,5.000,100.0
being faced in,2,5.000,100.0
activities etc classrooms,2,5.000,100.0
having roles in,2,5.000,100.0
early day slot,2,5.000,100.0
either go for,2,5.000,100.0
as k per,2,5.000,100.0
of profs are,2,5.000,100.0
per annum itc,2,5.000,100.0
or purse their,2,5.000,100.0
iitm has its,2,5.000,100.0
to students it,2,5.000,100.0
however campus is,2,5.000,100.0
now they serve,2,5.000,100.0
startup try to,2,5.000,100.0
festival saarang are,2,5.000,100.0
fi plus they,2,5.000,100.0
the problems being,2,5.000,100.0
being a board,2,5.000,100.0
about robotics astronomy,2,5.000,100.0
respective fields profs,2,5.000,100.0
or startup try,2,5.000,100.0
class the curriculum,2,5.000,100.0
till midnight there,2,5.000,100.0
relatively cooler many,2,5.000,100.0
many clubs about,2,5.000,100.0
presentations the material,2,5.000,100.0
under a prof,2,5.000,100.0
conditioned however campus,2,5.000,100.0
library remains open,2,5.000,100.0
city with good,2,5.000,100.0
biotechnology computer vision,2,5.000,100.0
member of some,2,5.000,100.0
which comprise of,2,5.000,100.0
facilities for diverse,2,5.000,100.0
with good taste,2,5.000,100.0
students with stipend,2,5.000,100.0
sg sanchit gupta,2,5.000,100.0
and easy tech,2,5.000,100.0
is within campus,2,5.000,100.0
industry profs themselves,2,5.000,100.0
amongst the biggest,2,5.000,100.0
also offer internships,2,5.000,100.0
cover the fmcg,2,5.000,100.0
a completely apt,2,5.000,100.0
fmcg sector many,2,5.000,100.0
efforts to improve,2,5.000,100.0
connect startup culture,2,5.000,100.0
real industry problems,2,5.000,100.0
each student administration,2,5.000,100.0
high as k,2,5.000,100.0
functional x hostels,2,5.000,100.0
per month few,2,5.000,100.0
prototype alongside theory,2,5.000,100.0
country takes care,2,5.000,100.0
problems being faced,2,5.000,100.0
all students library,2,5.000,100.0
for placements either,2,5.000,100.0
each department also,4,5.000,100.0
very crowded buses,2,5.000,100.0
is common and,2,5.000,100.0
administration has taken,2,5.000,100.0
placements either go,2,5.000,100.0
the curriculum includes,2,5.000,100.0
salary revolves around,2,5.000,100.0
campus at every,2,5.000,100.0
winter project under,2,5.000,100.0
wise faculty faculty,2,5.000,100.0
every mins interval,2,5.000,100.0
hul png mondelez,2,5.000,100.0
in range of,2,5.000,100.0
institutions of country,2,5.000,100.0
week of placement,2,5.000,100.0
engineering average salary,2,5.000,100.0
serve variety with,2,5.000,100.0
teaching is either,2,5.000,100.0
give the best,2,5.000,100.0
students for preparation,2,5.000,100.0
good taste iitm,2,5.000,100.0
all hospital is,2,5.000,100.0
